协议编号,借据编号,还款期数,还款日期,实还利息,实还本金,还款金额,还款标志
090294050580,102,1,2018-06-05,8200.00,30400.25,38600.25,1
090294050580,102,2,2018-07-05,7896.00,30704.25,38600.25,1
090294050580,102,3,2018-08-05,7588.96,31011.29,38600.25,1
090294050580,102,4,2018-09-05,7278.84,31321.41,38600.25,1
090294050580,102,5,2018-10-05,6965.63,31634.62,38600.25,1
090294050580,102,6,2018-11-05,6649.28,31950.97,38600.25,1
161401651984,110,1,2018-08-06,710.00,3619.73,4329.73,1
161401651984,110,2,2018-09-06,673.80,3655.93,4329.73,1
161401651984,110,3,2018-10-06,637.24,3692.49,4329.73,1
161401651984,110,4,2018-11-06,600.32,3729.41,4329.73,1
161271794373,116,1,2018-07-24,970.00,0.00,970.00,1
161271794373,116,2,2018-08-24,970.00,0.00,970.00,1
161271794373,116,3,2018-09-24,970.00,0.00,970.00,1
161271794373,116,4,2018-10-24,970.00,0.00,970.00,1
161271794373,116,5,2018-11-24,970.00,0.00,970.00,1
161271794373,116,6,2018-12-24,970.00,0.00,970.00,1
060372334469,108,1,2018-04-29,42.00,369.43,411.43,1
060372334469,108,2,2018-05-29,39.78,371.65,411.43,1
060372334469,108,3,2018-06-29,37.55,373.88,411.43,1
060372334469,108,4,2018-07-29,35.31,376.12,411.43,1
060372334469,108,5,2018-08-29,33.05,378.38,411.43,1
060372334469,108,6,2018-09-29,30.78,380.65,411.43,1
060372334469,108,7,2018-10-29,28.50,382.93,411.43,1
060372334469,108,8,2018-11-29,26.20,385.23,411.43,1
060372334469,108,9,2018-12-29,23.89,387.54,411.43,1
150266148262,110,1,2018-08-30,72.00,0.00,72.00,1
150266148262,110,2,2018-09-30,72.00,0.00,72.00,1
150266148262,110,3,2018-10-30,72.00,0.00,72.00,1
150266148262,110,4,2018-11-30,72.00,0.00,72.00,1
150266148262,110,5,2018-12-30,72.00,0.00,72.00,1
240570493030,111,1,2018-04-12,728.00,0.00,728.00,1
240570493030,111,2,2018-05-12,728.00,0.00,728.00,1
240570493030,111,3,2018-06-12,728.00,91000.00,91728.00,1
061001857516,116,1,2018-07-17,384.00,16000.00,16384.00,1
061001857516,116,2,2018-08-17,256.00,16000.00,16256.00,1
160851336030,120,1,2018-02-22,5364.00,296219.13,301583.13,1
260598837325,104,1,2018-08-21,234.00,4333.33,4567.33,1
190284503702,107,1,2018-02-14,161.00,1277.78,1438.78,1
190284503702,107,2,2018-03-14,152.06,1277.78,1429.83,1
190284503702,107,3,2018-04-14,143.11,1277.78,1420.89,1
190284503702,107,4,2018-05-14,134.17,1277.78,1411.94,1
190284503702,107,5,2018-06-14,125.22,1277.78,1403.00,1
190284503702,107,6,2018-07-14,116.28,1277.78,1394.06,1
190284503702,107,7,2018-08-14,107.33,1277.78,1385.11,1
190284503702,107,8,2018-09-14,98.39,1277.78,1376.17,1
190284503702,107,9,2018-10-14,89.44,1277.78,1367.22,1
190284503702,107,10,2018-11-14,80.50,1277.78,1358.28,1
190284503702,107,11,2018-12-14,71.56,1277.78,1349.33,1
090989716054,119,1,2018-08-20,140.00,1111.11,1251.11,1
090989716054,119,2,2018-09-20,132.22,1111.11,1243.33,1
090989716054,119,3,2018-10-20,124.44,1111.11,1235.56,1
090989716054,119,4,2018-11-20,116.67,1111.11,1227.78,1
090989716054,119,5,2018-12-20,108.89,1111.11,1220.00,1
070892961947,108,1,2018-06-11,369.00,0.00,369.00,1
070892961947,108,2,2018-07-11,369.00,0.00,369.00,1
070892961947,108,3,2018-08-11,369.00,0.00,369.00,1
070892961947,108,4,2018-09-11,369.00,0.00,369.00,1
070892961947,108,5,2018-10-11,369.00,0.00,369.00,1
140545655638,105,1,2018-05-07,136.00,645.33,781.33,1
140545655638,105,2,2018-06-07,130.84,650.49,781.33,1
140545655638,105,3,2018-07-07,125.63,655.70,781.33,1
140545655638,105,4,2018-08-07,120.39,660.94,781.33,1
140545655638,105,5,2018-09-07,115.10,666.23,781.33,1
191434883138,107,1,2018-06-08,108.00,3000.00,3108.00,1
191434883138,107,2,2018-07-08,90.00,3000.00,3090.00,1
191434883138,107,3,2018-08-08,72.00,3000.00,3072.00,1
191434883138,107,4,2018-09-08,54.00,3000.00,3054.00,1
191434883138,107,5,2018-10-08,36.00,3000.00,3036.00,1
191434883138,107,6,2018-11-08,18.00,3000.00,3018.00,1
260725353054,105,1,2018-07-28,4122.00,0.00,4122.00,1
260725353054,105,2,2018-08-28,4122.00,0.00,4122.00,1
260725353054,105,3,2018-09-28,4122.00,0.00,4122.00,1
260725353054,105,4,2018-10-28,4122.00,0.00,4122.00,1
260725353054,105,5,2018-11-28,4122.00,0.00,4122.00,1
260725353054,105,6,2018-12-28,4122.00,0.00,4122.00,1
251116930259,110,1,2018-07-06,2166.00,60166.67,62332.67,1
251116930259,110,2,2018-08-06,1805.00,60166.67,61971.67,1
251116930259,110,3,2018-09-06,1444.00,60166.67,61610.67,1
251116930259,110,4,2018-10-06,1083.00,60166.67,61249.67,1
251116930259,110,5,2018-11-06,722.00,60166.67,60888.67,1
251116930259,110,6,2018-12-06,361.00,60166.67,60527.67,1
171598124788,112,1,2018-03-24,1616.00,16833.33,18449.33,1
171598124788,112,2,2018-04-24,1481.33,16833.33,18314.67,1
171598124788,112,3,2018-05-24,1346.67,16833.33,18180.00,1
171598124788,112,4,2018-06-24,1212.00,16833.33,18045.33,1
171598124788,112,5,2018-07-24,1077.33,16833.33,17910.67,1
171598124788,112,6,2018-08-24,942.67,16833.33,17776.00,1
171598124788,112,7,2018-09-24,808.00,16833.33,17641.33,1
171598124788,112,8,2018-10-24,673.33,16833.33,17506.67,1
171499454734,110,1,2018-04-18,14850.00,0.00,14850.00,1
171499454734,110,2,2018-05-18,14850.00,0.00,14850.00,1
130558339873,119,1,2018-08-16,2601.00,10841.85,13442.85,1
130558339873,119,2,2018-09-16,2503.42,10939.43,13442.85,1
131720379024,110,1,2018-07-05,14470.00,0.00,14470.00,1
131720379024,110,2,2018-08-05,14470.00,0.00,14470.00,1
131720379024,110,3,2018-09-05,14470.00,0.00,14470.00,1
131720379024,110,4,2018-10-05,14470.00,0.00,14470.00,1
131720379024,110,5,2018-11-05,14470.00,0.00,14470.00,1
131720379024,110,6,2018-12-05,14470.00,0.00,14470.00,1
150994714026,113,1,2018-04-18,160.00,0.00,160.00,1
150994714026,113,2,2018-05-18,160.00,0.00,160.00,1
150994714026,113,3,2018-06-18,160.00,0.00,160.00,1
150994714026,113,4,2018-07-18,160.00,0.00,160.00,1
150994714026,113,5,2018-08-18,160.00,0.00,160.00,1
150994714026,113,6,2018-09-18,160.00,20000.00,20160.00,1
131354060625,103,1,2018-06-25,18780.00,104333.33,123113.33,1
251178193363,120,1,2018-06-07,21.00,125.00,146.00,1
251178193363,120,2,2018-07-07,20.12,125.00,145.12,1
251178193363,120,3,2018-08-07,19.25,125.00,144.25,1
251178193363,120,4,2018-09-07,18.38,125.00,143.38,1
251178193363,120,5,2018-10-07,17.50,125.00,142.50,1
251178193363,120,6,2018-11-07,16.62,125.00,141.62,1
251178193363,120,7,2018-12-07,15.75,125.00,140.75,1
131643577829,118,1,2018-04-23,9279.00,0.00,9279.00,1
131643577829,118,2,2018-05-23,9279.00,0.00,9279.00,1
131643577829,118,3,2018-06-23,9279.00,1031000.00,1040279.00,1
340006757800,116,1,2018-05-10,189.00,1412.72,1601.72,1
340006757800,116,2,2018-06-10,179.11,1422.61,1601.72,1
340006757800,116,3,2018-07-10,169.15,1432.57,1601.72,1
340006757800,116,4,2018-08-10,159.12,1442.60,1601.72,1
340006757800,116,5,2018-09-10,149.03,1452.69,1601.72,1
340006757800,116,6,2018-10-10,138.86,1462.86,1601.72,1
251257823074,102,1,2018-07-08,7386.00,407881.15,415267.15,1
200444546737,118,1,2018-02-26,20583.00,85796.89,106379.89,1
200444546737,118,2,2018-03-26,19810.83,86569.06,106379.89,1
200444546737,118,3,2018-04-26,19031.71,87348.18,106379.89,1
200444546737,118,4,2018-05-26,18245.57,88134.32,106379.89,1
200444546737,118,5,2018-06-26,17452.36,88927.53,106379.89,1
200444546737,118,6,2018-07-26,16652.02,89727.87,106379.89,1
200444546737,118,7,2018-08-26,15844.47,90535.42,106379.89,1
200444546737,118,8,2018-09-26,15029.65,91350.24,106379.89,1
200444546737,118,9,2018-10-26,14207.49,92172.40,106379.89,1
200444546737,118,10,2018-11-26,13377.94,93001.95,106379.89,1
200444546737,118,11,2018-12-26,12540.93,93838.96,106379.89,1
181090233303,113,1,2018-05-30,1890.00,7875.00,9765.00,1
181090233303,113,2,2018-06-30,1811.25,7875.00,9686.25,1
181090233303,113,3,2018-07-30,1732.50,7875.00,9607.50,1
181090233303,113,4,2018-08-30,1653.75,7875.00,9528.75,1
181090233303,113,5,2018-09-30,1575.00,7875.00,9450.00,1
181090233303,113,6,2018-10-30,1496.25,7875.00,9371.25,1
181090233303,113,7,2018-11-30,1417.50,7875.00,9292.50,1
181090233303,113,8,2018-12-30,1338.75,7875.00,9213.75,1
190354202483,102,1,2018-07-24,8288.00,169245.43,177533.43,1
120450711050,109,1,2018-02-10,1192.00,24341.28,25533.28,1
120450711050,109,2,2018-03-10,997.27,24536.01,25533.28,1
120450711050,109,3,2018-04-10,800.98,24732.30,25533.28,1
120450711050,109,4,2018-05-10,603.12,24930.16,25533.28,1
190204945041,101,1,2018-05-05,150.00,1250.00,1400.00,1
190204945041,101,2,2018-06-05,137.50,1250.00,1387.50,1
190204945041,101,3,2018-07-05,125.00,1250.00,1375.00,1
190204945041,101,4,2018-08-05,112.50,1250.00,1362.50,1
190204945041,101,5,2018-09-05,100.00,1250.00,1350.00,1
190204945041,101,6,2018-10-05,87.50,1250.00,1337.50,1
190204945041,101,7,2018-11-05,75.00,1250.00,1325.00,1
190204945041,101,8,2018-12-05,62.50,1250.00,1312.50,1
091329673750,114,1,2018-05-28,10090.00,336333.33,346423.33,1
191439235044,118,1,2018-05-20,387.00,0.00,387.00,1
191439235044,118,2,2018-06-20,387.00,0.00,387.00,1
191439235044,118,3,2018-07-20,387.00,0.00,387.00,1
191439235044,118,4,2018-08-20,387.00,0.00,387.00,1
201483745070,104,1,2018-06-09,279.00,10333.33,10612.33,1
201483745070,104,2,2018-07-09,186.00,10333.33,10519.33,1
201483745070,104,3,2018-08-09,93.00,10333.33,10426.33,1
140762909918,118,1,2018-04-11,25632.00,118666.67,144298.67,1
140762909918,118,2,2018-05-11,24564.00,118666.67,143230.67,1
140762909918,118,3,2018-06-11,23496.00,118666.67,142162.67,1
140762909918,118,4,2018-07-11,22428.00,118666.67,141094.67,1
140762909918,118,5,2018-08-11,21360.00,118666.67,140026.67,1
140762909918,118,6,2018-09-11,20292.00,118666.67,138958.67,1
140762909918,118,7,2018-10-11,19224.00,118666.67,137890.67,1
140762909918,118,8,2018-11-11,18156.00,118666.67,136822.67,1
160464482251,105,1,2018-02-14,1104.00,11002.73,12106.73,1
160464482251,105,2,2018-03-14,1015.98,11090.75,12106.73,1
160464482251,105,3,2018-04-14,927.25,11179.48,12106.73,1
160464482251,105,4,2018-05-14,837.82,11268.91,12106.73,1
160464482251,105,5,2018-06-14,747.66,11359.07,12106.73,1
240789058870,115,1,2018-05-26,8300.00,138333.33,146633.33,1
240789058870,115,2,2018-06-26,6916.67,138333.33,145250.00,1
080954094398,120,1,2018-02-28,456.00,19000.00,19456.00,1
080954094398,120,2,2018-03-28,304.00,19000.00,19304.00,1
080954094398,120,3,2018-04-28,152.00,19000.00,19152.00,1
231569804672,114,1,2018-02-27,26770.00,883469.19,910239.19,1
161714708359,112,1,2018-06-28,23760.00,0.00,23760.00,1
161714708359,112,2,2018-07-28,23760.00,0.00,23760.00,1
161714708359,112,3,2018-08-28,23760.00,0.00,23760.00,1
161714708359,112,4,2018-09-28,23760.00,0.00,23760.00,1
161714708359,112,5,2018-10-28,23760.00,0.00,23760.00,1
161714708359,112,6,2018-11-28,23760.00,0.00,23760.00,1
150349286928,100,1,2018-07-26,730.00,24333.33,25063.33,1
150349286928,100,2,2018-08-26,486.67,24333.33,24820.00,1
150349286928,100,3,2018-09-26,243.33,24333.33,24576.67,1
130715365336,107,1,2018-03-20,66.00,580.53,646.53,1
130715365336,107,2,2018-04-20,62.52,584.01,646.53,1
130715365336,107,3,2018-05-20,59.01,587.52,646.53,1
130715365336,107,4,2018-06-20,55.49,591.04,646.53,1
130715365336,107,5,2018-07-20,51.94,594.59,646.53,1
130715365336,107,6,2018-08-20,48.37,598.16,646.53,1
130715365336,107,7,2018-09-20,44.78,601.75,646.53,1
170968503303,103,1,2018-08-15,5453.00,127579.74,133032.74,1
170968503303,103,2,2018-09-15,4559.94,128472.80,133032.74,1
170968503303,103,3,2018-10-15,3660.63,129372.11,133032.74,1
170968503303,103,4,2018-11-15,2755.03,130277.71,133032.74,1
232041842541,101,1,2018-05-03,5130.00,0.00,5130.00,1
232041842541,101,2,2018-06-03,5130.00,0.00,5130.00,1
232041842541,101,3,2018-07-03,5130.00,570000.00,575130.00,1
070890480535,112,1,2018-05-06,1305.00,0.00,1305.00,1
070890480535,112,2,2018-06-06,1305.00,0.00,1305.00,1
230723945321,116,1,2018-03-24,1842.00,0.00,1842.00,1
230723945321,116,2,2018-04-24,1842.00,0.00,1842.00,1
230723945321,116,3,2018-05-24,1842.00,0.00,1842.00,1
230723945321,116,4,2018-06-24,1842.00,0.00,1842.00,1
230723945321,116,5,2018-07-24,1842.00,0.00,1842.00,1
230723945321,116,6,2018-08-24,1842.00,0.00,1842.00,1
230723945321,116,7,2018-09-24,1842.00,0.00,1842.00,1
131763122432,103,1,2018-07-29,180.00,0.00,180.00,1
131763122432,103,2,2018-08-29,180.00,0.00,180.00,1
131763122432,103,3,2018-09-29,180.00,0.00,180.00,1
131763122432,103,4,2018-10-29,180.00,0.00,180.00,1
131763122432,103,5,2018-11-29,180.00,0.00,180.00,1
131763122432,103,6,2018-12-29,180.00,18000.00,18180.00,1
041271853689,103,1,2018-08-22,31552.00,1314666.67,1346218.67,1
041271853689,103,2,2018-09-22,21034.67,1314666.67,1335701.33,1
041271853689,103,3,2018-10-22,10517.33,1314666.67,1325184.00,1
270656492522,107,1,2018-05-04,168.00,1674.33,1842.33,1
270656492522,107,2,2018-06-04,154.61,1687.72,1842.33,1
270656492522,107,3,2018-07-04,141.10,1701.23,1842.33,1
270656492522,107,4,2018-08-04,127.49,1714.84,1842.33,1
270656492522,107,5,2018-09-04,113.78,1728.55,1842.33,1
270656492522,107,6,2018-10-04,99.95,1742.38,1842.33,1
270656492522,107,7,2018-11-04,86.01,1756.32,1842.33,1
270656492522,107,8,2018-12-04,71.96,1770.37,1842.33,1
071558350257,101,1,2018-08-05,2440.00,0.00,2440.00,1
071558350257,101,2,2018-09-05,2440.00,0.00,2440.00,1
071558350257,101,3,2018-10-05,2440.00,244000.00,246440.00,1
211067558335,104,1,2018-06-09,7656.00,36328.22,43984.22,1
211067558335,104,2,2018-07-09,7365.37,36618.85,43984.22,1
211067558335,104,3,2018-08-09,7072.42,36911.80,43984.22,1
211067558335,104,4,2018-09-09,6777.13,37207.09,43984.22,1
211067558335,104,5,2018-10-09,6479.47,37504.75,43984.22,1
211067558335,104,6,2018-11-09,6179.43,37804.79,43984.22,1
211067558335,104,7,2018-12-09,5877.00,38107.22,43984.22,1
200793709114,108,1,2018-02-20,1998.00,0.00,1998.00,1
200793709114,108,2,2018-03-20,1998.00,0.00,1998.00,1
200793709114,108,3,2018-04-20,1998.00,0.00,1998.00,1
200793709114,108,4,2018-05-20,1998.00,0.00,1998.00,1
200793709114,108,5,2018-06-20,1998.00,0.00,1998.00,1
200793709114,108,6,2018-07-20,1998.00,333000.00,334998.00,1
261034738591,108,1,2018-04-04,5432.00,226333.33,231765.33,1
261034738591,108,2,2018-05-04,3621.33,226333.33,229954.67,1
261034738591,108,3,2018-06-04,1810.67,226333.33,228144.00,1
271006805905,103,1,2018-04-30,110.00,611.11,721.11,1
271006805905,103,2,2018-05-31,103.89,611.11,715.00,1
271006805905,103,3,2018-06-30,97.78,611.11,708.89,1
271006805905,103,4,2018-07-31,91.67,611.11,702.78,1
271006805905,103,5,2018-08-31,85.56,611.11,696.67,1
271006805905,103,6,2018-09-30,79.44,611.11,690.56,1
271006805905,103,7,2018-10-31,73.33,611.11,684.44,1
271006805905,103,8,2018-11-30,67.22,611.11,678.33,1
250888908934,120,1,2018-05-07,1242.00,0.00,1242.00,1
250888908934,120,2,2018-06-07,1242.00,0.00,1242.00,1
250888908934,120,3,2018-07-07,1242.00,0.00,1242.00,1
250888908934,120,4,2018-08-07,1242.00,0.00,1242.00,1
250888908934,120,5,2018-09-07,1242.00,0.00,1242.00,1
250888908934,120,6,2018-10-07,1242.00,138000.00,139242.00,1
300647286875,100,1,2018-03-18,294.00,6878.50,7172.50,1
300647286875,100,2,2018-04-18,245.85,6926.65,7172.50,1
300647286875,100,3,2018-05-18,197.36,6975.14,7172.50,1
300647286875,100,4,2018-06-18,148.54,7023.96,7172.50,1
231508194563,112,1,2018-07-15,4896.00,68000.00,72896.00,1
231508194563,112,2,2018-08-15,4488.00,68000.00,72488.00,1
231508194563,112,3,2018-09-15,4080.00,68000.00,72080.00,1
231508194563,112,4,2018-10-15,3672.00,68000.00,71672.00,1
231508194563,112,5,2018-11-15,3264.00,68000.00,71264.00,1
231508194563,112,6,2018-12-15,2856.00,68000.00,70856.00,1
191478562024,100,1,2018-08-08,8010.00,0.00,8010.00,1
191478562024,100,2,2018-09-08,8010.00,0.00,8010.00,1
191478562024,100,3,2018-10-08,8010.00,0.00,8010.00,1
200731331429,102,1,2018-03-02,15170.00,0.00,15170.00,1
200731331429,102,2,2018-04-02,15170.00,0.00,15170.00,1
200731331429,102,3,2018-05-02,15170.00,0.00,15170.00,1
200731331429,102,4,2018-06-02,15170.00,0.00,15170.00,1
200731331429,102,5,2018-07-02,15170.00,0.00,15170.00,1
200731331429,102,6,2018-08-02,15170.00,1517000.00,1532170.00,1
110774513324,106,1,2018-04-21,7932.00,0.00,7932.00,1
110774513324,106,2,2018-05-21,7932.00,0.00,7932.00,1
110774513324,106,3,2018-06-21,7932.00,1322000.00,1329932.00,1
210734346897,109,1,2018-06-30,80.00,0.00,80.00,1
210734346897,109,2,2018-07-31,80.00,0.00,80.00,1
210734346897,109,3,2018-08-31,80.00,10000.00,10080.00,1
181129173130,120,1,2018-08-25,10008.00,64823.99,74831.99,1
181129173130,120,2,2018-09-25,9619.06,65212.93,74831.99,1
181129173130,120,3,2018-10-25,9227.78,65604.21,74831.99,1
181129173130,120,4,2018-11-25,8834.15,65997.84,74831.99,1
181167692069,114,1,2018-03-14,3740.00,124666.67,128406.67,1
230794074007,100,1,2018-06-19,14890.00,491402.92,506292.92,1
190734535654,115,1,2018-03-20,9360.00,169474.10,178834.10,1
181155415129,114,1,2018-03-21,15042.00,208916.67,223958.67,1
181155415129,114,2,2018-04-21,13788.50,208916.67,222705.17,1
181155415129,114,3,2018-05-21,12535.00,208916.67,221451.67,1
131736809287,118,1,2018-04-11,2376.00,43020.35,45396.35,1
131736809287,118,2,2018-05-11,1988.82,43407.53,45396.35,1
131736809287,118,3,2018-06-11,1598.15,43798.20,45396.35,1
131736809287,118,4,2018-07-11,1203.97,44192.38,45396.35,1
060853118855,119,1,2018-07-16,3366.00,93500.00,96866.00,1
060853118855,119,2,2018-08-16,2805.00,93500.00,96305.00,1
060853118855,119,3,2018-09-16,2244.00,93500.00,95744.00,1
060853118855,119,4,2018-10-16,1683.00,93500.00,95183.00,1
060853118855,119,5,2018-11-16,1122.00,93500.00,94622.00,1
060853118855,119,6,2018-12-16,561.00,93500.00,94061.00,1
190499843230,105,1,2018-02-05,2430.00,11250.00,13680.00,1
190499843230,105,2,2018-03-05,2328.75,11250.00,13578.75,1
190499843230,105,3,2018-04-05,2227.50,11250.00,13477.50,1
190499843230,105,4,2018-05-05,2126.25,11250.00,13376.25,1
190499843230,105,5,2018-06-05,2025.00,11250.00,13275.00,1
190499843230,105,6,2018-07-05,1923.75,11250.00,13173.75,1
190499843230,105,7,2018-08-05,1822.50,11250.00,13072.50,1
120847663293,113,1,2018-03-03,400.00,6501.93,6901.93,1
120847663293,113,2,2018-04-03,334.98,6566.95,6901.93,1
120847663293,113,3,2018-05-03,269.31,6632.62,6901.93,1
120847663293,113,4,2018-06-03,202.98,6698.95,6901.93,1
071522173301,114,1,2018-07-20,27060.00,238019.24,265079.24,1
071522173301,114,2,2018-08-20,25631.88,239447.36,265079.24,1
071522173301,114,3,2018-09-20,24195.20,240884.04,265079.24,1
071522173301,114,4,2018-10-20,22749.90,242329.34,265079.24,1
071522173301,114,5,2018-11-20,21295.92,243783.32,265079.24,1
071522173301,114,6,2018-12-20,19833.22,245246.02,265079.24,1
120214752654,111,1,2018-02-23,784.00,16009.70,16793.70,1
120214752654,111,2,2018-03-23,655.92,16137.78,16793.70,1
120214752654,111,3,2018-04-23,526.82,16266.88,16793.70,1
120214752654,111,4,2018-05-23,396.69,16397.01,16793.70,1
051233662911,104,1,2018-07-12,651.00,3875.00,4526.00,1
051233662911,104,2,2018-08-12,623.88,3875.00,4498.88,1
051233662911,104,3,2018-09-12,596.75,3875.00,4471.75,1
051233662911,104,4,2018-10-12,569.62,3875.00,4444.62,1
210340046340,110,1,2018-08-28,4781.00,0.00,4781.00,1
210340046340,110,2,2018-09-28,4781.00,0.00,4781.00,1
210340046340,110,3,2018-10-28,4781.00,0.00,4781.00,1
210340046340,110,4,2018-11-28,4781.00,0.00,4781.00,1
050974267553,105,1,2018-06-24,246.00,2163.81,2409.81,1
050974267553,105,2,2018-07-24,233.02,2176.79,2409.81,1
050974267553,105,3,2018-08-24,219.96,2189.85,2409.81,1
050974267553,105,4,2018-09-24,206.82,2202.99,2409.81,1
050974267553,105,5,2018-10-24,193.60,2216.21,2409.81,1
220192736832,103,1,2018-06-15,912.00,8444.44,9356.44,1
220192736832,103,2,2018-07-15,861.33,8444.44,9305.78,1
220192736832,103,3,2018-08-15,810.67,8444.44,9255.11,1
220192736832,103,4,2018-09-15,760.00,8444.44,9204.44,1
161213130327,115,1,2018-05-03,91.00,0.00,91.00,1
161213130327,115,2,2018-06-03,91.00,0.00,91.00,1
161213130327,115,3,2018-07-03,91.00,0.00,91.00,1
190317454579,109,1,2018-04-22,2198.00,0.00,2198.00,1
190317454579,109,2,2018-05-22,2198.00,0.00,2198.00,1
190317454579,109,3,2018-06-22,2198.00,0.00,2198.00,1
190317454579,109,4,2018-07-22,2198.00,0.00,2198.00,1
190317454579,109,5,2018-08-22,2198.00,0.00,2198.00,1
190317454579,109,6,2018-09-22,2198.00,314000.00,316198.00,1
202042639984,118,1,2018-03-19,4020.00,54014.71,58034.71,1
202042639984,118,2,2018-04-19,3695.91,54338.80,58034.71,1
202042639984,118,3,2018-05-19,3369.88,54664.83,58034.71,1
202042639984,118,4,2018-06-19,3041.89,54992.82,58034.71,1
202042639984,118,5,2018-07-19,2711.93,55322.78,58034.71,1
202042639984,118,6,2018-08-19,2380.00,55654.71,58034.71,1
202042639984,118,7,2018-09-19,2046.07,55988.64,58034.71,1
110420523599,119,1,2018-02-06,2600.00,108333.33,110933.33,1
110420523599,119,2,2018-03-06,1733.33,108333.33,110066.67,1
110420523599,119,3,2018-04-06,866.67,108333.33,109200.00,1
080592962862,118,1,2018-06-07,6156.00,0.00,6156.00,1
080592962862,118,2,2018-07-07,6156.00,0.00,6156.00,1
080592962862,118,3,2018-08-07,6156.00,0.00,6156.00,1
080592962862,118,4,2018-09-07,6156.00,0.00,6156.00,1
080592962862,118,5,2018-10-07,6156.00,0.00,6156.00,1
080592962862,118,6,2018-11-07,6156.00,0.00,6156.00,1
080592962862,118,7,2018-12-07,6156.00,0.00,6156.00,1
251004284803,106,1,2018-02-03,304.00,0.00,304.00,1
251004284803,106,2,2018-03-03,304.00,0.00,304.00,1
251004284803,106,3,2018-04-03,304.00,0.00,304.00,1
251004284803,106,4,2018-05-03,304.00,0.00,304.00,1
