协议编号,借据编号,借据金额,借据币种,剩余本金,借据利率,借据期限,期限单位,还款方式,还款顺序,罚息利率,提前还款标志,提前还款费率,展期标志,展期费率,生效日期,到期日期,借据状态,欠款期数,起欠期数,欠还利息,欠还本金,欠还金额
230549757929,112,35000.00,156,35000.00,7.2,6,1,2,0,1.2,0,1.0,1,0.0,2018-07-21,2019-01-21,0,0,0,0.00,0.00,0.00
131519711156,108,502000.00,156,502000.00,10.8,12,1,1,0,1.0,0,1.0,1,0.0,2018-01-18,2019-01-18,0,0,0,0.00,0.00,0.00
240894131711,113,1480000.00,156,1480000.00,12.0,3,1,0,0,0.5,0,3.0,1,0.0,2018-01-29,2018-04-29,0,0,0,0.00,0.00,0.00
140533321473,105,1000.00,156,1000.00,7.2,24,1,2,0,1.2,0,3.0,0,3.0,2018-06-29,2020-06-29,0,0,0,0.00,0.00,0.00
180387885086,100,390000.00,156,390000.00,10.8,3,1,2,0,1.5,1,0.0,1,0.0,2018-06-02,2018-09-02,0,0,0,0.00,0.00,0.00
250955478309,112,409000.00,156,409000.00,8.4,3,1,2,0,0.5,1,0.0,1,0.0,2018-06-16,2018-09-16,0,0,0,0.00,0.00,0.00
090393441741,119,1424000.00,156,1424000.00,12.0,24,1,1,0,1.0,0,1.0,1,0.0,2018-03-26,2020-03-26,0,0,0,0.00,0.00,0.00
150914622902,113,1500000.00,156,1500000.00,7.2,3,1,0,0,0.8,1,0.0,1,0.0,2018-04-19,2018-07-19,0,0,0,0.00,0.00,0.00
290595482999,102,319000.00,156,319000.00,12.0,12,1,0,0,0.5,0,3.0,1,0.0,2018-06-09,2019-06-09,0,0,0,0.00,0.00,0.00
240669602375,108,99000.00,156,99000.00,7.2,24,1,2,0,1.0,0,2.0,1,0.0,2018-03-15,2020-03-15,0,0,0,0.00,0.00,0.00
051252790875,118,20000.00,156,20000.00,12.0,24,1,1,0,1.5,1,0.0,1,0.0,2018-06-08,2020-06-08,0,0,0,0.00,0.00,0.00
091295769255,108,404000.00,156,404000.00,8.4,18,1,1,0,0.8,0,2.0,0,3.0,2018-06-16,2019-12-16,0,0,0,0.00,0.00,0.00
191042034521,119,920000.00,156,920000.00,7.2,24,1,2,0,1.5,1,0.0,0,4.0,2018-06-17,2020-06-17,0,0,0,0.00,0.00,0.00
190850275237,101,3235000.00,156,3235000.00,7.2,24,1,2,0,0.5,0,3.0,1,0.0,2018-02-17,2020-02-17,0,0,0,0.00,0.00,0.00
300399119376,115,575000.00,156,575000.00,7.2,12,1,0,0,0.8,0,1.0,1,0.0,2018-04-19,2019-04-19,0,0,0,0.00,0.00,0.00
191222153700,112,2428000.00,156,2428000.00,9.6,12,1,0,0,1.2,0,3.0,0,3.0,2018-04-19,2019-04-19,0,0,0,0.00,0.00,0.00
040692151640,108,4003000.00,156,4003000.00,8.4,12,1,1,0,0.5,0,1.0,0,4.0,2018-07-08,2019-07-08,0,0,0,0.00,0.00,0.00
051269083334,111,15000.00,156,15000.00,7.2,6,1,2,0,1.5,0,2.0,0,3.0,2018-07-25,2019-01-25,0,0,0,0.00,0.00,0.00
160676157163,116,66000.00,156,66000.00,8.4,18,1,2,0,0.5,1,0.0,1,0.0,2018-04-26,2019-10-26,0,0,0,0.00,0.00,0.00
160748379944,101,238000.00,156,238000.00,12.0,18,1,0,0,0.5,0,2.0,1,0.0,2018-05-28,2019-11-28,0,0,0,0.00,0.00,0.00
091482840665,102,1202000.00,156,1202000.00,9.6,24,1,2,0,1.5,1,0.0,1,0.0,2018-03-13,2020-03-13,0,0,0,0.00,0.00,0.00
050637518638,108,19000.00,156,19000.00,7.2,24,1,2,0,0.5,1,0.0,1,0.0,2018-01-23,2020-01-23,0,0,0,0.00,0.00,0.00
050925392205,101,238000.00,156,238000.00,10.8,18,1,0,0,1.0,0,3.0,1,0.0,2018-05-04,2019-11-04,0,0,0,0.00,0.00,0.00
190699547922,117,1914000.00,156,1914000.00,7.2,12,1,0,0,1.5,0,1.0,0,5.0,2018-05-03,2019-05-03,0,0,0,0.00,0.00,0.00
200880386776,109,10000.00,156,10000.00,7.2,3,1,0,0,1.5,0,2.0,1,0.0,2018-02-04,2018-05-04,0,0,0,0.00,0.00,0.00
150926581400,102,279000.00,156,279000.00,8.4,3,1,2,0,1.2,1,0.0,0,5.0,2018-05-01,2018-08-01,0,0,0,0.00,0.00,0.00
140566471444,104,85000.00,156,85000.00,9.6,6,1,1,0,0.8,1,0.0,1,0.0,2018-01-19,2018-07-19,0,0,0,0.00,0.00,0.00
071477686231,102,2714000.00,156,2714000.00,10.8,3,1,2,0,1.2,1,0.0,1,0.0,2018-06-20,2018-09-20,0,0,0,0.00,0.00,0.00
160947955644,111,49000.00,156,49000.00,7.2,18,1,1,0,1.5,1,0.0,0,3.0,2018-04-09,2019-10-09,0,0,0,0.00,0.00,0.00
200838764955,115,1882000.00,156,1882000.00,8.4,6,1,1,0,1.2,0,2.0,0,4.0,2018-03-23,2018-09-23,0,0,0,0.00,0.00,0.00
060843204716,111,699000.00,156,699000.00,9.6,24,1,1,0,1.2,1,0.0,0,5.0,2018-06-24,2020-06-24,0,0,0,0.00,0.00,0.00
041279354574,111,381000.00,156,381000.00,9.6,24,1,1,0,0.5,1,0.0,0,5.0,2018-02-11,2020-02-11,0,0,0,0.00,0.00,0.00
191463643815,103,781000.00,156,781000.00,12.0,6,1,0,0,1.5,0,2.0,0,5.0,2018-02-25,2018-08-25,0,0,0,0.00,0.00,0.00
110205051332,111,181000.00,156,181000.00,10.8,18,1,2,0,0.8,0,2.0,1,0.0,2018-07-20,2020-01-20,0,0,0,0.00,0.00,0.00
300814292418,113,27000.00,156,27000.00,10.8,12,1,1,0,1.5,0,3.0,0,4.0,2018-05-30,2019-05-30,0,0,0,0.00,0.00,0.00
150967199103,120,520000.00,156,520000.00,10.8,3,1,0,0,1.0,0,2.0,0,5.0,2018-07-13,2018-10-13,0,0,0,0.00,0.00,0.00
070477379544,117,85000.00,156,85000.00,9.6,3,1,0,0,0.8,0,1.0,1,0.0,2018-02-14,2018-05-14,0,0,0,0.00,0.00,0.00
251868731046,107,596000.00,156,596000.00,9.6,18,1,1,0,1.5,0,1.0,1,0.0,2018-07-21,2020-01-21,0,0,0,0.00,0.00,0.00
140805813666,100,2080000.00,156,2080000.00,10.8,12,1,2,0,0.5,1,0.0,0,3.0,2018-03-15,2019-03-15,0,0,0,0.00,0.00,0.00
201854518062,117,40000.00,156,40000.00,8.4,24,1,0,0,1.5,1,0.0,1,0.0,2018-04-01,2020-04-01,0,0,0,0.00,0.00,0.00
261051778390,118,17000.00,156,17000.00,12.0,6,1,2,0,1.5,1,0.0,1,0.0,2018-05-07,2018-11-07,0,0,0,0.00,0.00,0.00
061394814366,106,97000.00,156,97000.00,7.2,18,1,2,0,0.8,0,1.0,0,4.0,2018-03-15,2019-09-15,0,0,0,0.00,0.00,0.00
310009347967,113,1019000.00,156,1019000.00,8.4,3,1,2,0,1.2,1,0.0,0,4.0,2018-07-14,2018-10-14,0,0,0,0.00,0.00,0.00
300244346323,116,14000.00,156,14000.00,12.0,18,1,0,0,1.5,0,2.0,1,0.0,2018-03-23,2019-09-23,0,0,0,0.00,0.00,0.00
241016425717,107,323000.00,156,323000.00,8.4,18,1,1,0,0.8,0,2.0,0,4.0,2018-01-03,2019-07-03,0,0,0,0.00,0.00,0.00
190828296858,109,3149000.00,156,3149000.00,10.8,3,1,1,0,1.0,0,1.0,0,3.0,2018-07-27,2018-10-27,0,0,0,0.00,0.00,0.00
070778261175,116,26000.00,156,26000.00,12.0,12,1,2,0,0.8,0,3.0,1,0.0,2018-05-24,2019-05-24,0,0,0,0.00,0.00,0.00
300660447578,113,505000.00,156,505000.00,10.8,6,1,0,0,1.2,0,3.0,0,5.0,2018-03-13,2018-09-13,0,0,0,0.00,0.00,0.00
150504927962,119,229000.00,156,229000.00,10.8,3,1,0,0,1.5,0,3.0,0,4.0,2018-01-17,2018-04-17,0,0,0,0.00,0.00,0.00
190574908124,112,12000.00,156,12000.00,12.0,12,1,2,0,1.0,1,0.0,0,4.0,2018-01-18,2019-01-18,0,0,0,0.00,0.00,0.00
160408713843,114,501000.00,156,501000.00,10.8,6,1,2,0,1.5,0,1.0,1,0.0,2018-07-14,2019-01-14,0,0,0,0.00,0.00,0.00
251527308037,120,997000.00,156,997000.00,10.8,6,1,1,0,1.5,1,0.0,1,0.0,2018-04-22,2018-10-22,0,0,0,0.00,0.00,0.00
160380679712,119,23000.00,156,23000.00,9.6,12,1,1,0,0.5,1,0.0,0,3.0,2018-01-22,2019-01-22,0,0,0,0.00,0.00,0.00
111648860228,106,10000.00,156,10000.00,12.0,3,1,0,0,1.5,1,0.0,1,0.0,2018-03-14,2018-06-14,0,0,0,0.00,0.00,0.00
410020729045,119,39000.00,156,39000.00,10.8,24,1,2,0,1.5,0,2.0,0,3.0,2018-01-03,2020-01-03,0,0,0,0.00,0.00,0.00
171411388416,118,16000.00,156,16000.00,10.8,18,1,2,0,0.8,1,0.0,1,0.0,2018-01-24,2019-07-24,0,0,0,0.00,0.00,0.00
171789232488,118,382000.00,156,382000.00,8.4,6,1,2,0,1.0,0,1.0,1,0.0,2018-05-11,2018-11-11,0,0,0,0.00,0.00,0.00
120339320003,113,30000.00,156,30000.00,7.2,18,1,0,0,1.5,0,1.0,0,3.0,2018-07-28,2020-01-28,0,0,0,0.00,0.00,0.00
190363706290,107,3622000.00,156,3622000.00,9.6,18,1,2,0,0.5,0,3.0,0,5.0,2018-06-25,2019-12-25,0,0,0,0.00,0.00,0.00
240702011945,105,473000.00,156,473000.00,12.0,24,1,2,0,0.8,1,0.0,1,0.0,2018-07-14,2020-07-14,0,0,0,0.00,0.00,0.00
250836087672,110,675000.00,156,675000.00,10.8,12,1,1,0,1.2,1,0.0,0,5.0,2018-06-29,2019-06-29,0,0,0,0.00,0.00,0.00
050933611864,112,24000.00,156,24000.00,10.8,24,1,2,0,1.2,1,0.0,1,0.0,2018-06-22,2020-06-22,0,0,0,0.00,0.00,0.00
201660184429,106,412000.00,156,412000.00,10.8,18,1,0,0,0.8,1,0.0,1,0.0,2018-02-08,2019-08-08,0,0,0,0.00,0.00,0.00
231812312258,111,1725000.00,156,1725000.00,8.4,6,1,1,0,1.5,0,1.0,0,5.0,2018-07-21,2019-01-21,0,0,0,0.00,0.00,0.00
220104157293,107,1417000.00,156,1417000.00,8.4,6,1,0,0,1.0,1,0.0,0,5.0,2018-06-22,2018-12-22,0,0,0,0.00,0.00,0.00
320273707588,115,15000.00,156,15000.00,10.8,3,1,0,0,1.2,0,1.0,1,0.0,2018-04-05,2018-07-05,0,0,0,0.00,0.00,0.00
230969494666,101,180000.00,156,180000.00,9.6,12,1,2,0,1.5,0,1.0,1,0.0,2018-01-13,2019-01-13,0,0,0,0.00,0.00,0.00
071113925204,112,1648000.00,156,1648000.00,12.0,3,1,2,0,0.5,1,0.0,1,0.0,2018-07-27,2018-10-27,0,0,0,0.00,0.00,0.00
260218082363,116,6000.00,156,6000.00,7.2,24,1,1,0,1.5,0,3.0,1,0.0,2018-02-18,2020-02-18,0,0,0,0.00,0.00,0.00
231491563833,116,4379000.00,156,4379000.00,10.8,3,1,2,0,1.5,0,2.0,1,0.0,2018-03-27,2018-06-27,0,0,0,0.00,0.00,0.00
300310678638,115,4039000.00,156,4039000.00,10.8,3,1,0,0,0.5,0,3.0,0,4.0,2018-01-02,2018-04-02,0,0,0,0.00,0.00,0.00
051268485904,112,354000.00,156,354000.00,9.6,6,1,1,0,1.2,0,2.0,0,5.0,2018-07-06,2019-01-06,0,0,0,0.00,0.00,0.00
130914935032,102,242000.00,156,242000.00,12.0,18,1,1,0,0.5,1,0.0,0,4.0,2018-06-07,2019-12-07,0,0,0,0.00,0.00,0.00
191277895035,108,4003000.00,156,4003000.00,8.4,3,1,0,0,1.5,0,1.0,0,3.0,2018-07-20,2018-10-20,0,0,0,0.00,0.00,0.00
060458444041,117,979000.00,156,979000.00,12.0,24,1,2,0,0.8,0,2.0,1,0.0,2018-02-15,2020-02-15,0,0,0,0.00,0.00,0.00
061206974398,107,16000.00,156,16000.00,8.4,24,1,2,0,0.5,1,0.0,1,0.0,2018-05-14,2020-05-14,0,0,0,0.00,0.00,0.00
061037586309,103,441000.00,156,441000.00,10.8,3,1,2,0,1.5,0,2.0,1,0.0,2018-06-10,2018-09-10,0,0,0,0.00,0.00,0.00
100152544046,116,244000.00,156,244000.00,10.8,24,1,1,0,0.5,1,0.0,1,0.0,2018-01-24,2020-01-24,0,0,0,0.00,0.00,0.00
181806551473,119,8000.00,156,8000.00,9.6,24,1,0,0,1.2,1,0.0,1,0.0,2018-04-28,2020-04-28,0,0,0,0.00,0.00,0.00
201504003457,100,1850000.00,156,1850000.00,12.0,3,1,0,0,0.8,0,2.0,0,3.0,2018-02-28,2018-05-28,0,0,0,0.00,0.00,0.00
120947214264,104,154000.00,156,154000.00,10.8,24,1,1,0,0.8,0,3.0,0,5.0,2018-05-07,2020-05-07,0,0,0,0.00,0.00,0.00
171197759463,104,159000.00,156,159000.00,10.8,24,1,1,0,1.0,0,1.0,1,0.0,2018-07-08,2020-07-08,0,0,0,0.00,0.00,0.00
160859146181,117,2180000.00,156,2180000.00,9.6,6,1,0,0,1.2,0,1.0,0,4.0,2018-06-07,2018-12-07,0,0,0,0.00,0.00,0.00
240274004677,111,185000.00,156,185000.00,8.4,12,1,2,0,0.8,1,0.0,1,0.0,2018-04-28,2019-04-28,0,0,0,0.00,0.00,0.00
201037622882,110,82000.00,156,82000.00,9.6,24,1,0,0,1.5,0,3.0,1,0.0,2018-01-27,2020-01-27,0,0,0,0.00,0.00,0.00
060207662920,103,2807000.00,156,2807000.00,8.4,12,1,1,0,0.5,0,2.0,0,5.0,2018-06-04,2019-06-04,0,0,0,0.00,0.00,0.00
171696613428,110,1085000.00,156,1085000.00,7.2,12,1,1,0,1.5,1,0.0,1,0.0,2018-06-19,2019-06-19,0,0,0,0.00,0.00,0.00
120751335626,120,692000.00,156,692000.00,12.0,12,1,2,0,1.0,0,3.0,1,0.0,2018-04-20,2019-04-20,0,0,0,0.00,0.00,0.00
290255081098,118,1000.00,156,1000.00,9.6,6,1,2,0,1.5,1,0.0,1,0.0,2018-04-07,2018-10-07,0,0,0,0.00,0.00,0.00
110842845877,111,21000.00,156,21000.00,9.6,6,1,0,0,1.5,1,0.0,0,5.0,2018-04-24,2018-10-24,0,0,0,0.00,0.00,0.00
240749322385,106,220000.00,156,220000.00,9.6,3,1,2,0,1.2,0,1.0,0,4.0,2018-02-22,2018-05-22,0,0,0,0.00,0.00,0.00
260513186532,117,80000.00,156,80000.00,8.4,12,1,0,0,1.5,1,0.0,1,0.0,2018-02-01,2019-02-01,0,0,0,0.00,0.00,0.00
270771277421,119,1028000.00,156,1028000.00,10.8,3,1,2,0,0.5,0,1.0,1,0.0,2018-01-10,2018-04-10,0,0,0,0.00,0.00,0.00
130677610452,101,66000.00,156,66000.00,7.2,3,1,1,0,1.2,0,1.0,1,0.0,2018-01-03,2018-04-03,0,0,0,0.00,0.00,0.00
271009025379,105,2227000.00,156,2227000.00,8.4,18,1,1,0,1.2,0,2.0,0,5.0,2018-05-27,2019-11-27,0,0,0,0.00,0.00,0.00
290478576508,115,116000.00,156,116000.00,7.2,3,1,1,0,0.5,0,1.0,0,5.0,2018-03-26,2018-06-26,0,0,0,0.00,0.00,0.00
130804491670,105,40000.00,156,40000.00,12.0,24,1,2,0,0.5,0,3.0,1,0.0,2018-03-16,2020-03-16,0,0,0,0.00,0.00,0.00
250559361345,109,28000.00,156,28000.00,7.2,3,1,1,0,0.8,0,1.0,0,3.0,2018-05-02,2018-08-02,0,0,0,0.00,0.00,0.00
231469134502,106,2155000.00,156,2155000.00,7.2,24,1,1,0,1.2,0,1.0,0,5.0,2018-04-24,2020-04-24,0,0,0,0.00,0.00,0.00
230831272779,109,2612000.00,156,2612000.00,12.0,3,1,2,0,1.2,0,3.0,0,3.0,2018-04-04,2018-07-04,0,0,0,0.00,0.00,0.00
061296450178,102,1387000.00,156,1387000.00,9.6,6,1,0,0,0.8,1,0.0,1,0.0,2018-05-25,2018-11-25,0,0,0,0.00,0.00,0.00
040907345725,102,531000.00,156,531000.00,7.2,18,1,2,0,1.0,0,2.0,0,5.0,2018-01-18,2019-07-18,0,0,0,0.00,0.00,0.00
260594872795,120,24000.00,156,24000.00,7.2,12,1,0,0,0.8,0,1.0,0,5.0,2018-02-21,2019-02-21,0,0,0,0.00,0.00,0.00
110437663975,106,761000.00,156,761000.00,10.8,3,1,1,0,1.5,0,2.0,1,0.0,2018-01-30,2018-04-30,0,0,0,0.00,0.00,0.00
080663904497,118,158000.00,156,158000.00,10.8,18,1,2,0,1.2,1,0.0,1,0.0,2018-04-17,2019-10-17,0,0,0,0.00,0.00,0.00
200877796499,118,1603000.00,156,1603000.00,10.8,18,1,2,0,1.2,0,3.0,1,0.0,2018-07-23,2020-01-23,0,0,0,0.00,0.00,0.00
041078201767,119,87000.00,156,87000.00,8.4,18,1,2,0,0.8,1,0.0,1,0.0,2018-03-06,2019-09-06,0,0,0,0.00,0.00,0.00
110470847750,110,645000.00,156,645000.00,8.4,3,1,1,0,0.5,0,3.0,0,3.0,2018-04-11,2018-07-11,0,0,0,0.00,0.00,0.00
131501391525,100,1939000.00,156,1939000.00,8.4,6,1,2,0,0.8,1,0.0,0,3.0,2018-03-26,2018-09-26,0,0,0,0.00,0.00,0.00
050702192881,115,2679000.00,156,2679000.00,10.8,12,1,2,0,1.5,1,0.0,0,4.0,2018-06-04,2019-06-04,0,0,0,0.00,0.00,0.00
131720277157,113,594000.00,156,594000.00,8.4,3,1,2,0,0.5,1,0.0,1,0.0,2018-02-23,2018-05-23,0,0,0,0.00,0.00,0.00
151009044225,120,48000.00,156,48000.00,8.4,6,1,2,0,0.5,0,1.0,0,3.0,2018-05-29,2018-11-29,0,0,0,0.00,0.00,0.00
240682900819,117,259000.00,156,259000.00,8.4,3,1,1,0,1.5,0,2.0,1,0.0,2018-07-21,2018-10-21,0,0,0,0.00,0.00,0.00
450027753060,117,555000.00,156,555000.00,12.0,18,1,2,0,1.2,0,1.0,1,0.0,2018-04-27,2019-10-27,0,0,0,0.00,0.00,0.00
180365898415,110,260000.00,156,260000.00,12.0,24,1,0,0,1.0,0,1.0,1,0.0,2018-06-29,2020-06-29,0,0,0,0.00,0.00,0.00
161238325793,118,10000.00,156,10000.00,9.6,3,1,1,0,1.5,0,1.0,0,3.0,2018-06-14,2018-09-14,0,0,0,0.00,0.00,0.00
171452076301,117,193000.00,156,193000.00,10.8,12,1,2,0,1.0,0,3.0,0,4.0,2018-06-09,2019-06-09,0,0,0,0.00,0.00,0.00
181390909439,116,4304000.00,156,4304000.00,12.0,24,1,1,0,0.5,0,3.0,0,4.0,2018-05-30,2020-05-30,0,0,0,0.00,0.00,0.00
171461781790,103,3664000.00,156,3664000.00,12.0,18,1,1,0,1.2,1,0.0,1,0.0,2018-03-30,2019-09-30,0,0,0,0.00,0.00,0.00
110966160607,112,639000.00,156,639000.00,7.2,3,1,1,0,0.8,1,0.0,1,0.0,2018-02-01,2018-05-01,0,0,0,0.00,0.00,0.00
140984044871,112,2000.00,156,2000.00,10.8,6,1,2,0,0.8,0,1.0,1,0.0,2018-03-17,2018-09-17,0,0,0,0.00,0.00,0.00
180385234741,102,36000.00,156,36000.00,12.0,24,1,0,0,0.8,0,2.0,0,4.0,2018-04-07,2020-04-07,0,0,0,0.00,0.00,0.00
160262424916,117,3631000.00,156,3631000.00,8.4,12,1,0,0,0.8,1,0.0,0,3.0,2018-02-20,2019-02-20,0,0,0,0.00,0.00,0.00
161062388524,102,23000.00,156,23000.00,8.4,3,1,1,0,0.8,0,1.0,0,4.0,2018-03-18,2018-06-18,0,0,0,0.00,0.00,0.00
070811267312,107,47000.00,156,47000.00,8.4,12,1,1,0,1.5,1,0.0,1,0.0,2018-05-07,2019-05-07,0,0,0,0.00,0.00,0.00
220113817374,107,98000.00,156,98000.00,9.6,3,1,2,0,0.8,1,0.0,1,0.0,2018-06-21,2018-09-21,0,0,0,0.00,0.00,0.00
201334160823,101,349000.00,156,349000.00,10.8,18,1,2,0,1.5,0,2.0,0,5.0,2018-07-13,2020-01-13,0,0,0,0.00,0.00,0.00
080326256256,118,4424000.00,156,4424000.00,8.4,18,1,0,0,1.2,0,3.0,1,0.0,2018-01-07,2019-07-07,0,0,0,0.00,0.00,0.00
251892119646,111,17000.00,156,17000.00,12.0,6,1,1,0,0.8,0,2.0,1,0.0,2018-05-25,2018-11-25,0,0,0,0.00,0.00,0.00
240833461823,108,18000.00,156,18000.00,12.0,3,1,0,0,1.0,1,0.0,1,0.0,2018-01-27,2018-04-27,0,0,0,0.00,0.00,0.00
190928412677,115,124000.00,156,124000.00,7.2,3,1,1,0,1.2,0,3.0,0,3.0,2018-05-23,2018-08-23,0,0,0,0.00,0.00,0.00
121001037271,115,20000.00,156,20000.00,8.4,18,1,1,0,0.8,0,1.0,0,4.0,2018-04-18,2019-10-18,0,0,0,0.00,0.00,0.00
181449867805,104,5000.00,156,5000.00,9.6,24,1,2,0,1.2,1,0.0,1,0.0,2018-04-17,2020-04-17,0,0,0,0.00,0.00,0.00
050251364711,105,24000.00,156,24000.00,8.4,18,1,0,0,0.5,0,1.0,0,4.0,2018-05-02,2019-11-02,0,0,0,0.00,0.00,0.00
140748080984,104,90000.00,156,90000.00,7.2,3,1,0,0,0.5,1,0.0,1,0.0,2018-03-28,2018-06-28,0,0,0,0.00,0.00,0.00
380310171715,112,963000.00,156,963000.00,9.6,12,1,1,0,1.0,0,1.0,1,0.0,2018-01-23,2019-01-23,0,0,0,0.00,0.00,0.00
181242236663,120,934000.00,156,934000.00,10.8,24,1,1,0,1.0,0,3.0,1,0.0,2018-04-11,2020-04-11,0,0,0,0.00,0.00,0.00
202095678067,109,830000.00,156,830000.00,8.4,24,1,0,0,1.2,0,1.0,0,3.0,2018-04-05,2020-04-05,0,0,0,0.00,0.00,0.00
191019700919,103,642000.00,156,642000.00,12.0,3,1,1,0,1.0,0,3.0,1,0.0,2018-06-16,2018-09-16,0,0,0,0.00,0.00,0.00
230782361496,111,1777000.00,156,1777000.00,9.6,24,1,1,0,0.5,0,1.0,1,0.0,2018-06-15,2020-06-15,0,0,0,0.00,0.00,0.00
220121948062,114,18000.00,156,18000.00,8.4,6,1,0,0,0.8,0,2.0,0,5.0,2018-03-19,2018-09-19,0,0,0,0.00,0.00,0.00
091275673000,106,24000.00,156,24000.00,8.4,24,1,1,0,1.0,1,0.0,0,3.0,2018-02-21,2020-02-21,0,0,0,0.00,0.00,0.00
110741862501,114,998000.00,156,998000.00,12.0,18,1,1,0,1.2,0,1.0,1,0.0,2018-06-13,2019-12-13,0,0,0,0.00,0.00,0.00
160926675639,113,9000.00,156,9000.00,8.4,6,1,0,0,1.2,1,0.0,0,4.0,2018-06-14,2018-12-14,0,0,0,0.00,0.00,0.00
261047788507,120,10000.00,156,10000.00,9.6,12,1,0,0,0.8,0,2.0,1,0.0,2018-05-12,2019-05-12,0,0,0,0.00,0.00,0.00
151150591272,109,204000.00,156,204000.00,9.6,12,1,2,0,0.5,0,2.0,1,0.0,2018-06-28,2019-06-28,0,0,0,0.00,0.00,0.00
210458473185,118,168000.00,156,168000.00,8.4,24,1,2,0,1.0,1,0.0,0,4.0,2018-03-02,2020-03-02,0,0,0,0.00,0.00,0.00
110408820266,107,319000.00,156,319000.00,12.0,6,1,2,0,1.2,0,3.0,0,3.0,2018-04-25,2018-10-25,0,0,0,0.00,0.00,0.00
070819573859,106,823000.00,156,823000.00,12.0,6,1,2,0,0.5,1,0.0,0,5.0,2018-03-06,2018-09-06,0,0,0,0.00,0.00,0.00
080601356380,102,45000.00,156,45000.00,9.6,24,1,0,0,1.5,1,0.0,1,0.0,2018-07-10,2020-07-10,0,0,0,0.00,0.00,0.00
131597244107,109,510000.00,156,510000.00,10.8,24,1,1,0,0.5,0,3.0,0,4.0,2018-07-26,2020-07-26,0,0,0,0.00,0.00,0.00
190303041863,115,262000.00,156,262000.00,12.0,24,1,0,0,1.5,1,0.0,1,0.0,2018-02-21,2020-02-21,0,0,0,0.00,0.00,0.00
120683341205,112,98000.00,156,98000.00,8.4,3,1,0,0,0.8,1,0.0,0,4.0,2018-07-31,2018-10-31,0,0,0,0.00,0.00,0.00
140751863766,114,61000.00,156,61000.00,12.0,18,1,0,0,0.5,0,3.0,0,4.0,2018-03-28,2019-09-28,0,0,0,0.00,0.00,0.00
090885987441,116,126000.00,156,126000.00,8.4,12,1,0,0,0.5,1,0.0,1,0.0,2018-07-05,2019-07-05,0,0,0,0.00,0.00,0.00
120673465158,116,35000.00,156,35000.00,12.0,18,1,1,0,0.8,1,0.0,1,0.0,2018-02-23,2019-08-23,0,0,0,0.00,0.00,0.00
290289257088,103,1519000.00,156,1519000.00,7.2,24,1,1,0,1.2,1,0.0,0,3.0,2018-01-23,2020-01-23,0,0,0,0.00,0.00,0.00
301691755388,118,783000.00,156,783000.00,7.2,3,1,0,0,1.0,1,0.0,1,0.0,2018-06-30,2018-09-30,0,0,0,0.00,0.00,0.00
110631696912,117,993000.00,156,993000.00,10.8,18,1,1,0,1.2,1,0.0,0,5.0,2018-02-06,2019-08-06,0,0,0,0.00,0.00,0.00
071213408805,112,83000.00,156,83000.00,9.6,3,1,0,0,0.5,1,0.0,1,0.0,2018-07-11,2018-10-11,0,0,0,0.00,0.00,0.00
140878195413,115,8000.00,156,8000.00,9.6,6,1,0,0,0.5,0,2.0,1,0.0,2018-05-03,2018-11-03,0,0,0,0.00,0.00,0.00
040812198118,105,49000.00,156,49000.00,9.6,3,1,2,0,1.2,0,2.0,1,0.0,2018-06-28,2018-09-28,0,0,0,0.00,0.00,0.00
171388168370,119,3478000.00,156,3478000.00,12.0,6,1,1,0,0.8,1,0.0,0,3.0,2018-01-02,2018-07-02,0,0,0,0.00,0.00,0.00
131639535886,108,422000.00,156,422000.00,9.6,24,1,2,0,1.2,0,3.0,0,4.0,2018-06-27,2020-06-27,0,0,0,0.00,0.00,0.00
240499215927,101,1934000.00,156,1934000.00,7.2,24,1,2,0,0.5,0,1.0,0,3.0,2018-04-24,2020-04-24,0,0,0,0.00,0.00,0.00
160490549943,104,1036000.00,156,1036000.00,9.6,3,1,1,0,0.5,0,2.0,0,3.0,2018-03-08,2018-06-08,0,0,0,0.00,0.00,0.00
200493282947,109,47000.00,156,47000.00,10.8,18,1,0,0,1.0,0,1.0,0,3.0,2018-03-15,2019-09-15,0,0,0,0.00,0.00,0.00
260946951226,111,3842000.00,156,3842000.00,7.2,12,1,2,0,1.0,1,0.0,0,4.0,2018-07-26,2019-07-26,0,0,0,0.00,0.00,0.00
150624780144,106,135000.00,156,135000.00,8.4,3,1,1,0,0.5,1,0.0,1,0.0,2018-01-09,2018-04-09,0,0,0,0.00,0.00,0.00
180568261925,117,1238000.00,156,1238000.00,8.4,24,1,2,0,0.5,1,0.0,1,0.0,2018-06-13,2020-06-13,0,0,0,0.00,0.00,0.00
171081635137,118,37000.00,156,37000.00,7.2,18,1,2,0,1.5,1,0.0,0,3.0,2018-01-30,2019-07-30,0,0,0,0.00,0.00,0.00
191368433886,107,1293000.00,156,1293000.00,7.2,12,1,1,0,1.2,0,1.0,0,3.0,2018-01-15,2019-01-15,0,0,0,0.00,0.00,0.00
231456903916,104,967000.00,156,967000.00,9.6,6,1,1,0,0.8,0,3.0,0,4.0,2018-05-04,2018-11-04,0,0,0,0.00,0.00,0.00
301232366875,105,3146000.00,156,3146000.00,8.4,24,1,1,0,1.5,1,0.0,0,4.0,2018-04-01,2020-04-01,0,0,0,0.00,0.00,0.00
